2013,6075011700,Census Tract 117,2013,23.119469,31.9690265,6.857514063,13.81551056,0,0,36.7,7,39.2,60.3,10.422668
2014,6075011700,Census Tract 117,2014,23.4793187,24.4525547,6.935370446,13.81551056,4.136253041,6.627680312,35.49359457,5.8,44.21460892,65.16,10.530895
2015,6075011700,Census Tract 117,2015,19.46992864,28.5423038,6.841615476,13.93329359,6.931702345,9.115281501,38.23316437,9.9,47.40061162,62.75,10.460643
2016,6075011700,Census Tract 117,2013,40.2,28.5423038,6.949856455,13.91932989,23.45276873,32.43243243,45.3,7.3,61,59.1,10.82422837
2013,6075011800,Census Tract 118,2013,24.5363766,30.0998573,6.502790046,13.38933241,0,0,15.5,7.5,81.2,90.32,10.156306
2014,6075011800,Census Tract 118,2014,32.9881657,26.9230769,6.436150368,13.22311328,0.73964497,0.793650794,15.88330632,8.2,79.71264368,92.53,9.93047
2015,6075011800,Census Tract 118,2015,27.68115942,25.5072464,6.393590754,13.2048646,1.739130435,1.846153846,18.81342701,9.5,79.0998767,89.33,9.927106
2016,6075011800,Census Tract 118,2013,55.3,25.5072464,6.432940093,0,13.04347826,33.33333333,20.4,8.1,77,88,9.942708266
2013,6075011901,Census Tract 119.01,2013,30.6343907,12.1869783,7.183870715,13.30201471,0,0,62.1,4.2,38.1,44.45,10.979939
2014,6075011901,Census Tract 119.01,2014,28.4659557,12.7973749,7.319202459,13.34069537,1.394585726,1.78197065,65.61886051,4.9,31.89146677,44.67,10.979189
2015,6075011901,Census Tract 119.01,2015,27.91304348,13.7391304,7.344072851,13.35045467,2.086956522,2.600216685,68.62544711,7.6,29.01210465,41.47,11.001783
2016,6075011901,Census Tract 119.01,2013,45.4,13.7391304,7.394493107,13.36891091,10.62992126,10.93117409,73,5.8,0,39.2,11.18946422
2013,6075011902,Census Tract 119.02,2013,27.9365079,20.2539683,7.195937226,13.81551056,0,0,60.4,3,35.9,42.31,10.858922
2014,6075011902,Census Tract 119.02,2014,25.4699818,20.1334142,7.250635512,13.07548139,1.152213463,1.335207309,57.3117338,2,40.68571429,44.3,10.979462
2015,6075011902,Census Tract 119.02,2015,24.65437788,16.6474654,7.277938573,13.09704557,2.073732719,2.226345083,58.61064892,3.3,39.94974874,44.36,11.102729
2016,6075011902,Census Tract 119.02,2013,40.5,16.6474654,7.311886164,13.04677739,25.625,34.74576271,62.7,4,0,45.1,11.21286037
2013,6075012000,Census Tract 120,2013,18.3438986,28.2884311,7.014814351,13.81551056,0,0,41.1,6.5,36.1,43.51,10.474834
2014,6075012000,Census Tract 120,2014,18.925421,28.6287089,7.017506143,13.44081711,1.082598236,1.174934726,36.91605198,5.4,36.0931799,48.55,10.49499
2015,6075012000,Census Tract 120,2015,20.80670927,27.0766773,7.059617628,14.11960717,1.397763578,1.51384083,40.13668841,5.6,44.12076271,51.99,10.56952
2016,6075012000,Census Tract 120,2013,52.1,27.0766773,7.088408779,0,17.94871795,23.46368715,40.1,7.4,41.5,52.1,10.52457466
2013,6075012100,Census Tract 121,2013,24.701012,24.9310028,7.229838778,13.10745276,0,0,53.8,6.5,33.6,38.98,10.817215
2014,6075012100,Census Tract 121,2014,27.1408517,28.8254562,7.220373837,13.07987333,1.77819373,1.80952381,49.58762887,6.3,30.57275542,38.93,10.765681
2015,6075012100,Census Tract 121,2015,30.17199017,22.1130221,7.237059026,13.88457009,3.341523342,3.58649789,53.16901408,6.5,35.28819532,41.13,10.852749
2016,6075012100,Census Tract 121,2013,54.7,22.1130221,7.277938573,13.20246762,34.43396226,34.43396226,54.3,5.7,38.4,42.1,10.88921106
2013,6075012201,Census Tract 122.01,2013,20.5097087,39.4417476,7.081708586,12.85735562,0,0,33.7,8.9,42,58.55,10.470051
2014,6075012201,Census Tract 122.01,2014,21.9984202,33.056872,7.153833802,12.88815888,0.908372828,1.025412394,35.06363863,6.6,46.08828671,63.22,10.546525
2015,6075012201,Census Tract 122.01,2015,19.53208082,29.8830202,7.163172391,13.82793308,1.630627437,1.699298116,39.85507246,6.5,41.11455108,56.68,10.637705
2016,6075012201,Census Tract 122.01,2013,48.9,29.8830202,7.201916318,13.09045983,25,27.94117647,41.6,3.3,0,54.8,10.68505761
2013,6075012202,Census Tract 122.02,2013,15.170068,42.5170068,6.805722553,13.38933241,0,0,34.9,10.4,33.4,51.55,10.236669
2014,6075012202,Census Tract 122.02,2014,14.4633508,39.3324607,6.802394763,13.81551056,0.392670157,0.417246175,38.08752026,6.8,45.01461513,55.47,10.282814
2015,6075012202,Census Tract 122.02,2015,15.19949335,35.9721343,6.909753282,13.2048646,0.82330589,0.877192982,42.26729446,11.8,39.66616085,52.69,10.30548
2016,6075012202,Census Tract 122.02,2013,49.8,35.9721343,6.895682698,13.72251769,12.61261261,20.58823529,33.6,8.1,0,52,10.34823747
2013,6075012301,Census Tract 123.01,2013,31.3204509,37.037037,6.551080335,13.38933241,0,0,25,1.7,59.1,64.86,9.394161
2014,6075012301,Census Tract 123.01,2014,30.7629204,35.6029532,6.395261598,13.22311328,0.410172272,0.662251656,21.16154873,2.8,53.8547486,59.5,9.42311
2015,6075012301,Census Tract 123.01,2015,27.42060418,34.1595662,6.478509642,13.2048646,2.091402014,2.839116719,23.58974359,5,49.8496994,50.4,9.540291
2016,6075012301,Census Tract 123.01,2013,66.3,34.1595662,6.556778356,0,2.857142857,3.773584906,24.2,9.1,0,51.4,9.633776365
2013,6075012302,Census Tract 123.02,2013,37.1444824,23.6063709,6.979145275,13.38933241,0,0,36.4,8.2,37.1,52.58,10.167466
2014,6075012302,Census Tract 123.02,2014,27.6871131,24.3106359,7.126890809,13.22311328,1.294316263,1.757066463,50.09398496,6.3,42.45432883,55.72,10.287457
