GEOID,Census_Tract,rent_burdened,rent_overburdened,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,Composite_Score,log_BART_dist,log_CBD_dist,coastal_tracts_dummy,percent_bachelors_degree,unemployment_rate,percent_foreign_born,percent_non_white,log_MHI,School_district_quality,job_acc_auto,job_acc_transit
6075010100,Census Tract 101,3.845883203,2.936464626,7.410347098,13.61559513,2.596956153,4.143134726,3.5346779,3.9616325,0,4.005513349,1.667706821,3.535145354,3.879499814,10.99405087,2.079441542,8.744433938,0
6041101100,Census Tract 1011,4.171305603,2.995732274,7.752764809,13.71003893,2.0024805,2.197224577,6.0763738,5.7890542,0,4.085976313,1.686398954,2.63905733,2.00148,11.83602294,1.386294361,11.10422568,0
6041101200,Census Tract 1012,3.813307032,3.493312669,7.821643126,13.27508446,2.995732274,1.098612289,6.0044306,5.6175895,0,3.671224519,1.360976553,2.468099531,3.095577609,11.44130056,0,11.13037684,0
6075010200,Census Tract 102,3.591817741,2.621089637,7.718240952,13.91662206,2.748513065,4.980176087,3.7436422,3.8129092,0,4.378269586,0.693147181,2.517696473,2.856470206,11.61309654,2.079441542,8.465943012,0
6041102100,Census Tract 1021,3.912023005,2.577997072,7.60090246,13.56061831,3.064725145,0.405465108,6.2064412,5.7653295,0,4.077537444,1.774952351,2.341805806,2.509599262,11.55174225,0,11.07061995,0
6041102202,Census Tract 1022.02,3.718438256,3.268425948,7.502738211,13.39147406,1.544899391,0.405465108,6.1755726,5.6865058,0,3.871201011,1.931521412,0,2.954910279,11.49786259,0,11.02032563,0
6041102203,Census Tract 1022.03,3.899950424,3.450778557,7.413367336,13.28838616,2.171556831,1.945910149,6.1051263,5.6515429,0,3.394508394,1.840549633,0,3.673765816,11.07140822,1.386294361,11.24687926,0
6075010300,Census Tract 103,3.529297384,3.016525743,7.545918151,14.02941153,2.355103128,4.17438727,3.4218162,3.6803828,0,4.110873864,1.252762968,3.535145354,3.64805746,11.50408652,2.079441542,5.803934851,0
6041103100,Census Tract 1031,3.234749174,2.140672403,7.477038472,13.54002053,2.126694427,2.833213344,6.3155379,5.7421972,0,3.895893623,0.693147181,2.054123734,2.406945108,11.63255568,2.079441542,10.703278,0
6041103200,Census Tract 1032,4.056988776,3.665374098,7.421775794,13.29883452,2.024953356,2.251291799,6.1245184,5.5798213,0,3.841600541,1.410986974,2.93385687,3.19047635,11.3094007,0,11.10315036,0
6075010400,Census Tract 104,3.663561646,2.721952357,7.709308333,13.90589956,2.768342431,4.276666119,3.1605191,3.8250596,0,4.25561271,1.902107526,3.414442608,3.640214282,11.54234834,2.079441542,8.556078906,0
6041104101,Census Tract 1041.01,4.11414719,3.490756215,7.599901959,13.38917926,1.946819653,2.140066163,6.0177815,5.4617363,0,3.839452313,1.280933845,2.879198457,2.833213344,11.41391143,2.079441542,11.17986292,0
6041104102,Census Tract 1041.02,4.151039906,3.604322067,7.436027816,12.9936205,2.913494175,2.079441542,6.0218558,5.5241875,0,3.499533282,1.223775432,3.186352633,3.703768067,11.12604165,0,11.38983291,0
6041104200,Census Tract 1042,4.06731589,3.374712976,7.642044403,13.43907013,1.74705929,2.079441542,5.9943726,5.324721,0,4.018183201,1.526056303,2.954910279,2.985681938,11.43013064,2.079441542,11.44433886,0
6041104300,Census Tract 1043,3.46885603,3.285886536,7.932362154,13.6236234,2.714319814,2.674148649,5.8057303,5.5614461,0,3.772760938,2.351375257,2.379546134,2.727852828,11.41448539,0,11.00632354,0
6075010500,Census Tract 105,3.605497845,2.922068844,7.751905333,13.8864349,1.178654996,3.198673118,2.366171,3.9812958,0,4.321480135,1.902107526,3.299533728,3.808882247,11.69316152,2.079441542,12.83392455,11.11571866
6041105000,Census Tract 1050,4.185098925,3.676940563,7.22329568,12.85969907,1.053399946,1.945910149,5.7867116,5.4170848,0,3.893859035,1.887069649,2.87356464,3.238678452,10.99840971,1.098612289,11.48619625,0
6075010600,Census Tract 106,3.7208625,2.702328892,6.902742737,13.69695222,2.809713855,4.016383021,2.9231952,3.7612326,0,3.735285827,2.140066163,3.916015027,4.169761202,10.51729386,2.079441542,12.85564004,11.19189645
6041106001,Census Tract 1060.01,4.122283931,3.523591031,7.675546003,12.63395135,1.35135631,2.351375257,5.7096467,5.2189967,0,3.903990834,1.131402111,2.975529566,3.478158423,10.98666466,1.098612289,11.55068644,0
6041106002,Census Tract 1060.02,3.597312261,2.882737424,7.43543802,13.33956934,2.913494175,3.511545439,5.5734923,5.1404747,0,3.744787086,1.609437912,2.895911938,3.678829118,11.36264894,0,11.55858155,7.370381764
6075010700,Census Tract 107,3.966511191,3.398498326,6.442540166,14.32635618,1.806148207,3.277144733,3.0289657,3.6529772,0,3.135494216,1.987874348,4.266896327,4.375757022,10.01793169,2.079441542,8.112538885,0
6041107000,Census Tract 1070,3.770459441,2.458287363,7.760893196,13.59847333,2.879660102,2.740840024,6.0082353,5.1291685,0,4.070734697,1.410986974,2.879198457,2.602689685,11.69034335,1.098612289,11.57437888,6.750926015
6075010800,Census Tract 108,3.493472658,2.850938573,7.319202459,14.21052121,2.908156085,4.48863637,3.108027,3.4843372,0,4.12552018,1.30833282,3.804437795,3.931825633,11.46031551,2.079441542,11.88167509,8.510178647
6041108100,Census Tract 1081,3.55820113,2.447257031,7.848933726,13.52448958,4.605170186,2.602689685,5.8884866,4.9285086,0,4.12552018,1.029619417,2.701361213,2.76000994,11.6151932,1.098612289,11.49287973,7.021360712
6041108200,Census Tract 1082,3.786459782,3.039217386,7.265429723,13.4479191,1.636466585,2.602689685,5.7969128,4.7601778,0,3.935739532,2.415913778,3.265759411,3.446807893,11.31447453,1.791759469,11.5546374,7.104300202
6075010900,Census Tract 109,3.505557397,2.461566697,7.63336965,13.78659655,3.399503901,4.590056548,3.425372,3.4837023,0,4.375757022,1.029619417,3.238678452,3.335769576,11.67147503,2.079441542,12.00191877,8.850858636
6041109001,Census Tract 1090.01,3.843744165,2.922916927,7.274479559,13.64874734,2.361425593,3.091042453,5.6877387,4.7019739,0,3.935739532,1.131402111,0,3.401197382,11.27403356,0,11.53732213,0
6041109002,Census Tract 1090.02,4.010962953,2.959746384,7.316548177,13.66735852,3.135878905,3.688879454,5.7834301,4.5502103,0,4.219507705,1.386294361,0,1.740466175,11.52983175,0,11.47708131,0
6075011000,Census Tract 110,3.449987546,2.525728644,7.376508126,13.64353529,3.194526796,4.691347882,3.2573631,3.2908258,0,4.186619838,1.064710737,3.777348102,3.858622229,11.65355659,2.079441542,12.07727041,9.337195906
6041110100,Census Tract 1101,3.927896355,3.242406322,7.250635512,13.68152192,3.084143231,3.569532696,5.5685949,4.9279782,0,4.02356438,1.064710737,2.856470206,3.165475048,11.42766165,0,11.60994051,6.829231417
6041110200,Census Tract 1102,3.520460802,3.197822417,7.892078421,13.84700923,1.872427372,2.674148649,5.3322688,5.2502482,0,4.264087337,1.335001067,2.459588842,2.292534757,11.9602808,0,11.43582838,0
6075011100,Census Tract 111,3.586292865,3.017826415,7.257707677,13.70703408,2.760300891,4.465908119,3.0218237,3.0606466,0,4.115779843,1.131402111,3.673765816,3.64805746,11.34382019,0,11.92197124,9.149964907
6041111000,Census Tract 1110,3.914021008,3.210042304,7.362010551,13.48506015,3.404775203,3.511545439,5.7082906,4.5045865,0,3.921973336,1.098612289,3.054001182,3.218875825,11.25314386,0,11.74185731,7.908089321
6075011200,Census Tract 112,3.691376334,2.944976314,7.387090236,14.07487031,2.084672591,4.283586562,2.7892434,3.3576286,0,4.297285406,1.526056303,3.414442608,3.696351469,11.5143145,2.079441542,10.05368882,0
6041112100,Census Tract 1121,4.016383021,3.495245559,7.305860033,13.4906111,3.228178218,3.839452313,5.60967,4.6502667,0,3.618993327,2.186051277,2.740840024,3.523415014,11.13702401,1.609437912,11.70074954,0
6041112201,Census Tract 1122.01,4.231203745,3.872332756,7.321188557,12.49200318,1.427116356,0.693147181,5.5196837,4.8759632,0,2.091864062,2.442347035,0,4.289088639,10.38751735,1.609437912,11.82606391,0
6041112202,Census Tract 1122.02,4.207673248,3.861733079,7.428927195,13.21694602,3.170085661,1.704748092,5.4274317,4.9767551,0,3.113515309,2.028148247,0,4.100989105,11.10597926,1.609437912,11.75045691,0
6075011300,Census Tract 113,4.021773869,3.179175955,6.81014245,13.78122962,2.555581608,3.157000421,2.7514544,3.5297329,0,3.360375387,0.262364264,4.228292535,4.364371699,10.10340342,2.079441542,11.60550608,0
6041113000,Census Tract 1130,3.848017675,2.813410719,7.425953657,13.44154412,2.825833237,3.871201011,6.2541641,5.2487895,0,4.151039906,1.098612289,2.116255515,1.30833282,11.37410008,0,10.19492531,4.95646066
6041114100,Census Tract 1141,4.000033883,3.525662078,7.536363938,13.55673983,3.364185917,4.569543008,5.9758107,4.2811267,0,4.15575319,1.280933845,2.151762203,2.014903021,11.68724845,2.197224577,10.98423425,0
6041114200,Census Tract 1142,3.813307032,2.86539224,7.35436233,13.48366759,2.397895273,2.674148649,6.0199108,4.7533708,0,3.974058396,1.458615023,2.397895273,2.292534757,11.27835437,2.197224577,10.8825428,6.440196658
6041115000,Census Tract 1150,3.784189634,3.438155171,7.502738211,13.76379612,3.573249272,3.676300672,5.9597269,4.7579942,0,4.280824129,1.740466175,2.197224577,2.174751721,11.78234937,2.197224577,11.27277912,7.008839665
6041116000,Census Tract 1160,3.945457782,3.383848744,7.560601163,13.7728118,3.276034239,3.496507561,5.9021934,4.3051221,0,4.262679877,2.091864062,1.945910149,2.272125886,11.7005496,2.197224577,11.3865426,6.685723609
6075011700,Census Tract 117,3.693866996,3.351387331,6.949856455,13.91932989,3.154988557,4.799914263,1.3992527,3.5944334,0,3.813307032,1.987874348,4.110873864,4.079230924,10.82422837,0,12.13818416,9.096651942
6041117000,Census Tract 1170,3.910021003,3.206680552,7.325807503,13.79765204,2.95936463,3.701301974,5.8457181,4.2526151,0,4.207673248,1.757857918,2.332143895,2.219203484,11.47840648,2.197224577,11.48633306,7.029972912
6075011800,Census Tract 118,4.012772909,3.238962584,6.432940093,0,2.568288259,1.945910149,2.3364507,3.5811424,0,3.015534901,2.091864062,4.343805422,4.477336814,9.942708266,2.079441542,9.936590571,0
6041118100,Census Tract 1181,3.126760536,1.373049129,7.725771442,14.50865774,1.570217199,1.704748092,5.8262534,4.0281029,0,4.384523515,2.219203484,1.960094784,2.341805806,12.25486281,2.197224577,11.45090255,0
6075011901,Census Tract 119.01,3.815512105,2.620247995,7.394493107,13.36891091,2.363672785,3.795489189,2.684057,3.1909373,0,4.290459441,1.757857918,0,3.668676747,11.18946422,0,9.966865683,6.905362418
6075011902,Census Tract 119.02,3.701301974,2.812257977,7.311886164,13.04677739,3.243568437,4.204692619,2.4079244,3.3705853,0,4.138361448,1.386294361,0,3.808882247,11.21286037,0,12.23058291,8.758640208
6041119100,Census Tract 1191,3.517497837,2.882039222,7.313220387,14.44475901,2.759343495,3.044522438,5.778183,3.8676552,0,4.332048265,1.609437912,2.151762203,1.386294361,12.03122509,2.197224577,11.477375,0
6041119201,Census Tract 1192.01,3.848017675,3.239695452,7.492760301,13.28787782,2.764620552,2.740840024,5.6480844,4.4303347,0,4.021773869,1.064710737,0,3.0301337,11.27944113,2.079441542,11.83059193,0
6041119202,Census Tract 1192.02,3.728100167,3.118071125,8.126813721,14.08828202,2.407945609,2.442347035,5.6279008,4.531091,0,4.370712875,1.609437912,0,2.251291799,12.06786175,0,11.84788301,0
6075012000,Census Tract 120,3.953164949,3.298672741,7.088408779,0,2.887518689,4.276666119,2.7776676,2.8516735,0,3.691376334,2.00148,3.725693427,3.953164949,10.52457466,0,9.867745695,0
6041120000,Census Tract 1200,3.845883203,3.050009158,7.508238775,14.14689846,3.506557897,3.951243719,5.6966846,4.2110077,0,4.276666119,1.648658626,2.302585093,2.370243741,11.55285746,2.197224577,11.71893003,0
6075012100,Census Tract 121,4.001863709,3.09616667,7.277938573,13.20246762,3.539043352,4.812184355,2.3440102,3.1877579,0,3.994524227,1.740466175,3.64805746,3.740047741,10.88921106,0,12.988256,11.57525724
6041121100,Census Tract 1211,3.6558396,3.327056493,7.569411792,13.93595671,2.137070654,3.481240089,5.6157802,4.5281728,0,4.131961426,1.481604541,2.63905733,2.797281335,11.74504461,0,11.71848109,0
6041121200,Census Tract 1212,4.051784948,3.315323016,7.722677516,13.78122962,1.988927534,3.258096538,5.4685878,4.8548588,0,4.127134385,1.824549292,2.890371758,2.76000994,11.42728043,0,11.92907025,7.519280172
6075012201,Census Tract 122.01,3.889777396,3.397290433,7.201916318,13.09045983,3.218875825,4.025351691,2.4520143,2.7698077,0,3.728100167,1.193922468,0,4.003690194,10.68505761,0,12.93138353,11.45023249
6075012202,Census Tract 122.02,3.908014984,3.582744592,6.895682698,13.72251769,2.534697314,3.277144733,2.6098048,2.5529083,0,3.514526067,2.091864062,0,3.951243719,10.34823747,0,12.85868793,11.3989829
6041122000,Census Tract 1220,0,3.164831816,0,0,0,0,5.4039344,4.9659667,0,1.098612289,0,-1.203972804,4.409155302,0,0,11.79599267,0
6075012301,Census Tract 123.01,4.194189897,3.53104267,6.556778356,0,1.049822124,2.397895273,1.8838326,3.1169911,0,3.186352633,2.208274414,0,3.939638172,9.633776365,0,12.98245181,11.56202939
6075012302,Census Tract 123.02,3.867025639,3.296893326,7.262628601,0,1.759430582,3.713572067,2.2222932,3.0903162,0,4.131961426,2.041220329,0,3.929862924,10.57339169,0,12.03691602,9.332565084
6041123000,Census Tract 1230,3.740047741,3.38997032,7.786551806,14.50865774,-0.392042087,-0.693147181,5.1451657,5.123473,0,4.433194921,1.589235205,2.341805806,2.163323026,12.08521489,2.197224577,11.26221798,0
6075012401,Census Tract 124.01,4.146304301,3.757872327,6.723832441,0,0.562118918,2.48490665,1.9551103,2.5886558,0,3.218875825,2.128231706,0,4.041295341,9.851088384,0,12.03636919,8.278669469
6075012402,Census Tract 124.02,4.003690194,3.50313742,6.926577033,13.12973613,2.576082531,3.624340933,1.8040423,2.0877533,0,4.019980147,1.931521412,0,3.927896355,10.60789609,0,12.05486353,9.097608309
6041124100,Census Tract 1241,3.728100167,2.951898425,7.620705087,14.43866437,1.505077897,2.397895273,5.424109,5.028854,0,4.297285406,1.774952351,2.772588722,2.681021529,11.8427974,2.197224577,11.72273051,0
6041124200,Census Tract 1242,3.45946629,2.680853316,7.791935957,14.3688783,1.339410775,3.044522438,5.092877,5.1232758,0,4.273884476,1.335001067,3.025291076,2.312535424,11.93008855,2.197224577,11.54145513,0
6075012501,Census Tract 125.01,4.203198967,3.427083467,6.383506635,0,0.656677501,2.525728644,1.9833318,2.9911464,0,3.169685581,2.197224577,0,4.14472077,9.869310101,0,12.01147899,9.062748304
6075012502,Census Tract 125.02,3.768152635,2.89132699,5.857933154,0,2.233592221,2.397895273,2.1275525,2.9084086,0,2.595254707,2.610069793,0,4.242764567,9.390242337,0,11.99497431,8.704795779
6041125000,Census Tract 1250,3.793239469,3.488112051,7.368339686,13.98305683,2.158003864,2.602689685,5.4393481,4.9320415,0,4.276666119,1.589235205,2.803360381,3.19047635,11.48375409,2.197224577,11.69103444,0
6075012601,Census Tract 126.01,3.360375387,2.703373656,7.565275282,14.50865774,2.572645564,4.016383021,4.0066466,3.8669151,0,4.418840608,1.609437912,0,2.58021683,11.7371804,2.079441542,12.5559208,10.29436714
6075012602,Census Tract 126.02,3.465735903,2.62883944,7.647786045,14.3783782,3.11066224,4.060443011,4.0077194,3.9251306,0,4.420044702,1.410986974,0,2.839078464,11.71351252,2.079441542,12.52165737,10.04248834
6041126100,Census Tract 1261,3.696351469,2.409630526,7.80139132,14.16898037,2.833819588,3.931825633,5.6883177,4.2746528,0,4.416428061,0.530628251,2.128231706,2.219203484,12.04702416,2.197224577,11.60792163,0
6041126200,Census Tract 1262,3.862832761,3.284584622,7.460490306,13.66224282,3.183784505,3.749504076,5.5673551,4.6708926,0,4.223909767,0.955511445,2.610069793,2.442347035,11.55640632,2.197224577,11.79211508,5.341376856
6075012700,Census Tract 127,3.370738174,3.006504371,7.693025748,14.50865774,2.788092909,4.234106505,4.1665199,4.0347492,0,4.410371108,1.526056303,2.646174797,2.772588722,11.78727911,2.079441542,12.04250382,9.292796473
6041127000,Census Tract 1270,3.650658241,3.103851413,7.555381944,14.13643396,2.885731379,4.283586562,5.749999,3.923156,0,4.374498368,1.16315081,2.261763098,2.174751721,11.91223835,2.197224577,11.28874472,0
6075012800,Census Tract 128,3.284663565,2.750871374,7.731053144,14.16468746,2.733368009,4.350277936,3.9840357,3.8047111,0,4.333361463,1.667706821,2.674148649,2.667228207,11.74970364,2.079441542,12.02584048,9.115921994
6041128100,Census Tract 1281,3.693866996,2.900422095,7.884952946,13.7962258,3.194860949,4.65396035,5.4839675,4.8379764,0,4.257030144,1.808288771,2.379546134,2.667228207,11.83285447,2.197224577,11.72220105,5.043037945
6041128200,Census Tract 1282,3.328626689,2.971844059,7.669495251,13.86999874,3.098827783,4.436751534,5.6382869,4.43591,0,4.350277936,1.808288771,2.312535424,2.602689685,11.87147365,2.197224577,11.2839417,5.099744469
6075012901,Census Tract 129.01,2.90690106,2.450847629,7.491645474,13.88578261,2.59599784,3.998200702,3.7509642,3.6791868,0,4.457829598,1.223775432,0,2.76000994,11.86709728,2.079441542,12.67879781,10.69269281
6075012902,Census Tract 129.02,3.157000421,2.716273576,7.553810852,14.15376692,3.218875825,4.25561271,3.8119705,3.6870288,0,4.405498991,1.458615023,0,3.100092289,11.68693759,2.079441542,12.69410744,10.62204904
6041129000,Census Tract 1290,4.151039906,3.769287524,7.237778192,13.08839286,2.380546634,2.140066163,5.3696441,5.0093174,0,3.417726684,2.468099531,2.827313622,4.186619838,10.50643647,2.197224577,11.91866243,0
6075013000,Census Tract 130,3.015534901,2.354931574,7.650644551,13.98601254,3.605159874,4.816241156,3.6750256,3.5241377,0,4.439115602,1.029619417,2.587764035,2.856470206,11.92818908,2.079441542,11.97150204,9.1643624
6041130201,Census Tract 1302.01,3.808882247,2.975290466,7.813591553,14.2303978,1.184170177,2.917770732,5.0953555,5.0483671,0,4.272490748,1.435084525,0,1.791759469,11.80238845,2.197224577,11.83230935,7.414681309
6041130202,Census Tract 1302.02,3.779633817,3.134508787,7.542743545,13.65944137,2.579656987,4.460144414,5.2088218,5.169181,0,4.294560609,2.00148,0,2.557227311,11.58108866,2.197224577,11.84651405,0
6075013101,Census Tract 131.01,3.46260601,2.533137912,7.736743682,13.73798136,2.927169602,3.663561646,3.3770224,3.255641,0,4.430816799,1.029619417,0,3.173878459,11.72854478,2.079441542,12.79091955,10.93422777
6075013102,Census Tract 131.02,3.514526067,3.158439156,7.773594467,14.30458125,3.266885044,3.941581808,3.4215618,3.2261724,0,4.437934267,1.098612289,0,2.970414466,11.7306946,2.079441542,11.85563506,8.641348768
6041131100,Census Tract 1311,3.210843653,1.399717393,7.481555702,13.97677871,2.683357588,2.890371758,5.9309382,3.7304772,0,4.12552018,0.182321557,0,1.62924054,11.71790505,2.197224577,10.88181688,0
6075013200,Census Tract 132,3.401197382,2.155049654,7.75576717,14.50865774,2.718100537,4.17438727,3.8301139,3.6052118,0,4.469350463,2.116255515,2.833213344,3.210843653,11.78908642,2.079441542,12.63206469,10.51508161
6041132100,Census Tract 1321,4.11414719,3.685437111,7.535830463,14.02722909,1.447675083,4.283586562,6.1818837,5.1002976,0,4.229749199,1.757857918,2.272125886,2.104134154,11.35224015,0,9.422210885,0
6041132200,Census Tract 1322,3.96271612,3.431050345,7.148345744,13.6635242,1.870039026,4.077537444,6.7328144,6.2001224,0,3.877431561,0.336472237,2.809402695,2.809402695,10.95619551,0,7.657570181,0
6075013300,Census Tract 133,3.424262655,2.643065351,7.555905094,14.50865774,2.275186119,3.401197382,4.151412,3.9445361,0,4.350277936,1.740466175,2.595254707,3.230804396,11.85664991,2.079441542,12.51766275,10.31811853
6041133000,Census Tract 1330,3.895893623,3.368238682,7.085901464,13.90324667,1.878848219,4.33073334,6.6897449,6.2433628,0,3.786459782,0.693147181,2.617395833,2.687847494,11.02997438,0,8.690763265,0
6075013400,Census Tract 134,3.529297384,2.908784515,7.709308333,14.12049213,3.27236451,4.394449155,3.8346005,3.5714874,0,4.338597077,0.470003629,2.397895273,3.122364924,11.82554402,2.079441542,12.63915351,10.60912219
6075013500,Census Tract 135,3.39785848,2.111811704,7.454141078,14.40590493,2.189256408,3.784189634,3.5625772,3.2870002,0,4.391976966,1.223775432,2.928523524,3.310543013,11.70117939,0,12.75126724,10.84190448
6075015100,Census Tract 151,3.591817741,3.282322047,7.54009032,13.38518907,1.709258248,3.481240089,3.0035885,2.7430596,0,4.322807275,0.916290732,3.471966453,3.62700405,11.33559145,0,12.05670482,8.766721581
6075015200,Census Tract 152,3.499533282,2.621519712,7.410347098,13.70334919,2.967561396,3.891820298,3.3884038,3.0307028,0,4.231203745,2.128231706,3.384390263,3.540959324,11.40132329,0,12.1292233,8.231397339
6075015300,Census Tract 153,3.728100167,3.05043919,7.675546003,13.79295815,3.356275694,4.17438727,3.7465672,3.4349621,0,4.266896327,0.916290732,2.809402695,3.414442608,11.6195352,2.079441542,12.69614868,10.75642115
6075015400,Census Tract 154,3.540959324,2.844182375,7.642524134,13.89626071,3.127360716,4.460144414,4.0922783,3.8611712,0,4.324132656,1.609437912,3.113515309,3.563882964,11.68413552,2.079441542,12.69188651,10.76003295
6075015500,Census Tract 155,3.908014984,3.280530873,7.19518732,13.31513019,2.439076527,3.555348061,3.5146922,3.1105318,0,3.943521672,1.686398954,3.543853682,3.763522997,10.92076324,0,12.72141286,10.79816458
6075015600,Census Tract 156,3.706228092,3.143652404,7.422971251,13.92669409,3.0903975,3.80666249,4.1490476,4.008014,0,4.185098925,1.667706821,3.356897123,3.777348102,11.35773258,2.079441542,12.58536131,10.46611195
6075015700,Census Tract 157,3.813307032,3.098487944,7.629489916,13.88438342,3.517986593,4.916324615,3.9384187,3.7261374,0,4.278054044,2.370243741,2.912350665,3.716008122,11.53421718,2.079441542,12.64870994,10.58845638
6075015801,Census Tract 158.01,3.401197382,2.213619105,7.011213987,13.83226934,3.575550769,4.034240638,3.6239246,3.2176341,0,3.987130478,2.397895273,0,4.117409835,11.10793025,2.079441542,11.98683229,8.530519994
6075015802,Census Tract 158.02,3.394508394,2.703373656,7.244941546,13.75097204,3.177299398,4.388257184,3.6235293,3.2653609,0,4.343805422,1.568615918,0,3.487375078,11.58191967,0,11.95280435,8.556525437
6075015900,Census Tract 159,3.742420221,3.326982119,7.446585099,13.09807068,2.201024893,3.496507561,3.2343381,2.670751,0,4.080921542,1.252762968,3.691376334,4.128745989,10.86816837,0,12.85822147,11.11478234
6075016000,Census Tract 160,3.795489189,2.968785838,7.146772179,13.30284992,1.364710789,2.833213344,2.6692719,1.9765969,0,4.146304301,1.280933845,3.658420247,3.94931879,11.04641971,0,11.93983217,0
6075016100,Census Tract 161,3.706228092,3.020346459,6.630683386,13.45940688,2.566736668,3.597312261,3.1509559,2.3888457,0,3.663561646,2.351375257,3.453157121,4.318820559,10.07912012,0,11.99562274,8.424446124
6075016200,Census Tract 162,3.640214282,2.891946029,7.299121463,13.62918098,3.373709798,4.579852378,2.6599254,0.4360209,0,4.276666119,0.916290732,3.218875825,3.433987204,11.29788648,0,12.90054467,11.21937206
6075016300,Census Tract 163,3.46260601,2.776059305,7.416378479,13.81340835,3.202068706,4.442651256,3.1968333,2.496378,0,4.232656178,1.504077397,2.501435952,3.696351469,11.66931364,0,12.87500882,11.10334103
6075016400,Census Tract 164,3.440418095,2.769541164,7.550135342,13.70312543,4.172306104,4.695924549,3.4902482,3.1838183,0,4.235554731,1.458615023,2.803360381,3.384390263,11.58295513,0,12.75160188,10.8580522
6075016500,Census Tract 165,3.446807893,2.70489533,7.427144133,13.79479752,3.925095087,4.691347882,3.8731697,3.7269562,0,4.21508618,1.791759469,2.87356464,3.387774361,11.55307844,2.079441542,12.63542921,10.57752887
6075016600,Census Tract 166,3.384390263,2.48490665,7.484930283,13.94618788,3.207041367,4.700480366,3.8289879,3.7445358,0,4.314817885,1.568615918,2.740840024,3.218875825,11.67985416,2.079441542,12.69883246,10.81077185
6075016700,Census Tract 167,3.335769576,2.400083459,7.528869257,13.91779635,3.646458738,5.173320876,3.4273732,3.3224715,0,4.357990057,0.641853886,2.660259537,2.917770732,11.89979881,0,12.75885463,10.94654837
6075016801,Census Tract 168.01,3.681351188,3.011980784,7.401231264,13.71059439,3.575550769,4.610157727,2.930193,2.7182259,0,4.252771799,1.458615023,0,3.025291076,11.39559358,0,12.84673239,11.26103233
6075016802,Census Tract 168.02,3.60004824,2.899242155,7.206377291,13.50326253,2.410215758,4.394449155,2.8189347,2.1031238,0,4.166665224,2.028148247,0,3.718438256,11.27931482,0,11.20934922,0
6075016900,Census Tract 169,3.401197382,2.62478836,7.418180823,13.77019934,3.427569486,4.644390899,3.0585988,3.1741915,0,4.294560609,1.902107526,2.610069793,3.126760536,11.53486307,1.609437912,12.78057804,11.28367518
6075017000,Census Tract 170,3.370738174,2.895025424,7.663877259,13.92544062,2.904500957,4.682131227,3.4736332,3.5484304,0,4.395682961,1.193922468,2.687847494,2.862200881,11.85048283,1.609437912,12.60611595,10.77356721
6075017101,Census Tract 171.01,3.210843653,2.21675366,7.58171964,14.17171539,3.290849324,4.375757022,3.7585084,3.7628664,0,4.363098625,1.547562509,0,2.827313622,11.75245405,0,12.60718698,10.76340072
6075017102,Census Tract 171.02,3.650658241,2.972884177,7.676473646,14.04574888,3.445257371,4.537961436,3.9107056,3.9052085,0,4.450852826,1.85629799,0,2.90690106,11.79869822,2.079441542,12.57008625,11.09330798
6075017601,Census Tract 176.01,3.966511191,3.456066069,6.71417053,13.37870957,2.18615563,5.090678002,1.7264053,2.9279875,0,3.63758616,1.386294361,3.653252276,4.183575696,9.959584292,0,11.66672707,0
6075017700,Census Tract 177,3.277144733,2.574518808,7.410347098,13.65955826,3.664781903,4.060443011,2.5212226,3.1027252,0,3.88567903,2.341805806,3.779633817,4.034240638,11.44095674,1.098612289,12.8860396,11.26226258
6075017801,Census Tract 178.01,3.487375078,1.952911341,5.690359454,13.54173139,2.050765742,3.349904087,2.3152769,3.5429208,0,3.779633817,1.960094784,0,4.225372825,9.747593688,0,11.729568,7.929032857
6075017802,Census Tract 178.02,3.998200702,2.985634179,7.03966035,13.47189285,3.235136346,5.117993812,2.3005764,3.0892665,0,3.83081295,1.960094784,0,4.043051268,11.15386196,0,12.97814029,11.43802755
6075017902,Census Tract 179.02,3.871201011,3.281007606,7.526178913,0,2.089491878,3.258096538,3.7360782,4.508267,1,3.671224519,2.509599262,2.208274414,4.194189897,10.80509095,0,12.20990758,10.11810082
6075018000,Census Tract 180,3.549617387,3.094900818,7.859799181,13.66909654,3.314480165,4.644390899,2.8250595,3.4772461,0,4.007333185,1.840549633,2.844909384,4.001863709,11.96334482,0,11.62087415,8.115401329
6075020100,Census Tract 201,3.956996371,3.398455479,6.91671502,13.46225832,2.774944436,4.574710979,1.8518481,2.7289557,0,3.747148362,2.066862759,3.916015027,3.94931879,10.69042103,1.609437912,12.81852464,11.68678919
6075020200,Census Tract 202,3.499533282,2.388504875,7.214504414,13.53725062,3.263548265,4.934473933,2.1459889,2.8657215,0,4.15575319,2.104134154,3.520460802,3.493472658,10.98254318,1.609437912,12.87391593,11.19059315
6075020300,Census Tract 203,3.139832618,2.581363831,7.437206367,13.67865938,3.579317251,4.394449155,2.7764377,3.1701913,0,4.338597077,1.223775432,2.890371758,3.356897123,11.59680695,1.609437912,12.78808742,11.23379724
6075020401,Census Tract 204.01,3.688879454,2.754570216,7.672757897,13.86876692,3.281266117,4.590056548,3.6776338,3.810724,0,4.239886868,1.16315081,0,3.242592351,11.91763028,1.609437912,11.65443804,0
